Datetimes,"Streamflow, ft&#179;/s"
2014-04-26T14:15:00.000-05:00,148
2014-04-26T14:15:00-05:00,158
2014-04-27T14:15:00.000-05:00,158
2014-04-27T14:15:00-05:00,190
2014-04-28T14:15:00.000-05:00,190
2014-04-28T14:15:00-05:00,245
2014-04-29T14:15:00.000-05:00,245
2014-04-29T14:15:00-05:00,226
2014-04-30T14:15:00.000-05:00,226
2014-04-30T14:15:00-05:00,202
2014-05-01T14:15:00.000-05:00,202
2014-05-01T14:15:00-05:00,214
2014-05-02T14:15:00.000-05:00,214
2014-05-02T14:15:00-05:00,214
2014-05-03T14:15:00.000-05:00,214
2014-05-03T14:15:00-05:00,196
2014-05-04T14:15:00.000-05:00,196
2014-05-04T14:15:00-05:00,169
2014-05-05T14:15:00.000-05:00,169
2014-05-05T14:15:00-05:00,163
2014-05-06T14:15:00.000-05:00,163
2014-05-06T14:15:00-05:00,144
2014-05-07T14:15:00.000-05:00,144
2014-05-07T14:15:00-05:00,148
2014-05-08T14:15:00.000-05:00,148
2014-05-08T14:15:00-05:00,179
2014-05-09T14:15:00.000-05:00,179
2014-05-09T14:15:00-05:00,134
2014-05-10T14:15:00.000-05:00,134
2014-05-10T14:15:00-05:00,232
2014-05-11T14:15:00.000-05:00,232
2014-05-11T14:15:00-05:00,11000
2014-05-12T14:15:00.000-05:00,11000
2014-05-12T14:15:00-05:00,2410
2014-05-13T14:15:00.000-05:00,2410
2014-05-13T14:15:00-05:00,1190
2014-05-14T14:15:00.000-05:00,1190
2014-05-14T14:15:00-05:00,824
2014-05-15T14:15:00.000-05:00,824
2014-05-15T14:15:00-05:00,629
2014-05-16T14:15:00.000-05:00,629
2014-05-16T14:15:00-05:00,515
2014-05-17T14:15:00.000-05:00,515
2014-05-17T14:15:00-05:00,416
2014-05-18T14:15:00.000-05:00,416
2014-05-18T14:15:00-05:00,347
2014-05-19T14:15:00.000-05:00,347
2014-05-19T14:15:00-05:00,339
2014-05-20T14:15:00.000-05:00,339
2014-05-20T14:15:00-05:00,301
2014-05-21T14:15:00.000-05:00,301
2014-05-21T14:15:00-05:00,272
2014-05-22T14:15:00.000-05:00,272
2014-05-22T14:15:00-05:00,252
2014-05-23T14:15:00.000-05:00,252
2014-05-23T14:15:00-05:00,226
2014-05-24T14:15:00.000-05:00,226
2014-05-24T14:15:00-05:00,208
2014-05-25T14:15:00.000-05:00,208
2014-05-25T14:15:00-05:00,416
2014-05-26T14:15:00.000-05:00,416
2014-05-26T14:15:00-05:00,356
2014-05-27T14:15:00.000-05:00,356
2014-05-27T14:15:00-05:00,272
2014-05-28T14:15:00.000-05:00,272
2014-05-28T14:15:00-05:00,265
2014-05-29T14:15:00.000-05:00,265
2014-05-29T14:15:00-05:00,214
2014-05-30T14:15:00.000-05:00,214
2014-05-30T14:15:00-05:00,190
2014-05-31T14:15:00.000-05:00,190
2014-05-31T14:15:00-05:00,174
2014-06-01T14:15:00.000-05:00,174
2014-06-01T14:15:00-05:00,226
2014-06-02T14:15:00.000-05:00,226
2014-06-02T14:15:00-05:00,220
2014-06-03T14:15:00.000-05:00,220
2014-06-03T14:15:00-05:00,18100
2014-06-04T14:15:00.000-05:00,18100
2014-06-04T14:15:00-05:00,3240
2014-06-05T14:15:00.000-05:00,3240
2014-06-05T14:15:00-05:00,1870
2014-06-06T14:15:00.000-05:00,1870
2014-06-06T14:15:00-05:00,21800
2014-06-07T14:15:00.000-05:00,21800
2014-06-07T14:15:00-05:00,4430
2014-06-08T14:15:00.000-05:00,4430
2014-06-08T14:15:00-05:00,2440
2014-06-09T14:15:00.000-05:00,2440
2014-06-09T14:15:00-05:00,1760
2014-06-10T14:15:00.000-05:00,1760
2014-06-10T14:15:00-05:00,1410
2014-06-11T14:15:00.000-05:00,1410
2014-06-11T14:15:00-05:00,1140
2014-06-12T14:15:00.000-05:00,1140
2014-06-12T14:15:00-05:00,945
2014-06-13T14:15:00.000-05:00,945
2014-06-13T14:15:00-05:00,824
2014-06-14T14:15:00.000-05:00,824
2014-06-14T14:15:00-05:00,801
2014-06-15T14:15:00.000-05:00,801
2014-06-15T14:15:00-05:00,650
2014-06-16T14:15:00-05:00,650
2014-06-17T14:15:00.000-05:00,650
2014-06-17T14:15:00-05:00,801
2014-06-18T14:15:00.000-05:00,801
2014-06-18T14:15:00-05:00,650
2014-06-19T14:15:00.000-05:00,650
2014-06-19T14:15:00-05:00,1560
2014-06-20T14:15:00.000-05:00,1560
2014-06-20T14:15:00-05:00,1860
2014-06-21T14:15:00.000-05:00,1860
2014-06-21T14:15:00-05:00,1240
2014-06-22T14:15:00.000-05:00,1240
2014-06-22T14:15:00-05:00,945
2014-06-23T14:15:00.000-05:00,945
2014-06-23T14:15:00-05:00,812
2014-06-24T14:15:00.000-05:00,812
2014-06-24T14:15:00-05:00,670
2014-06-25T14:15:00.000-05:00,670
2014-06-25T14:15:00-05:00,600
2014-06-26T14:15:00.000-05:00,600
2014-06-26T14:15:00-05:00,15500
2014-06-27T14:15:00.000-05:00,15500
2014-06-27T14:15:00-05:00,4720
2014-06-28T14:15:00.000-05:00,4720
2014-06-28T14:15:00-05:00,3870
2014-06-29T14:15:00.000-05:00,3870
2014-06-29T14:15:00-05:00,2090
2014-06-30T14:15:00.000-05:00,2090
2014-06-30T14:15:00-05:00,1810
2014-07-01T14:15:00-05:00,1810
2014-07-02T14:15:00.000-05:00,1810
2014-07-02T14:15:00-05:00,1460
2014-07-03T14:15:00.000-05:00,1460
2014-07-03T14:15:00-05:00,1200
2014-07-04T14:15:00.000-05:00,1200
2014-07-04T14:15:00-05:00,20900
2014-07-05T14:15:00.000-05:00,20900
2014-07-05T14:15:00-05:00,3060
2014-07-06T14:15:00.000-05:00,3060
2014-07-06T14:15:00-05:00,1650
2014-07-07T14:15:00.000-05:00,1650
2014-07-07T14:15:00-05:00,1530
2014-07-08T14:15:00.000-05:00,1530
2014-07-08T14:15:00-05:00,991
2014-07-09T14:15:00.000-05:00,991
2014-07-09T14:15:00-05:00,836
2014-07-10T14:15:00.000-05:00,836
2014-07-10T14:15:00-05:00,723
2014-07-11T14:15:00.000-05:00,723
2014-07-11T14:15:00-05:00,702
2014-07-12T14:15:00.000-05:00,702
2014-07-12T14:15:00-05:00,629
2014-07-13T14:15:00.000-05:00,629
2014-07-13T14:15:00-05:00,571
2014-07-14T14:15:00.000-05:00,571
2014-07-14T14:15:00-05:00,497
2014-07-15T14:15:00.000-05:00,497
2014-07-15T14:15:00-05:00,452
2014-07-16T14:15:00.000-05:00,452
2014-07-16T14:15:00-05:00,416
2014-07-17T14:15:00.000-05:00,416
2014-07-17T14:15:00-05:00,381
2014-07-18T14:15:00.000-05:00,381
2014-07-18T14:15:00-05:00,356
2014-07-19T14:15:00.000-05:00,356
2014-07-19T14:15:00-05:00,332
2014-07-20T14:15:00.000-05:00,332
2014-07-20T14:15:00-05:00,294
2014-07-21T14:15:00.000-05:00,294
2014-07-21T14:15:00-05:00,286
2014-07-22T14:15:00.000-05:00,286
2014-07-22T14:15:00-05:00,252
2014-07-23T14:15:00.000-05:00,252
2014-07-23T14:15:00-05:00,226
2014-07-24T14:15:00.000-05:00,226
2014-07-24T14:15:00-05:00,208
2014-07-25T14:15:00.000-05:00,208
2014-07-25T14:15:00-05:00,214
2014-07-26T14:15:00.000-05:00,214
2014-07-26T14:15:00-05:00,190
2014-07-27T14:15:00.000-05:00,190
2014-07-27T14:15:00-05:00,179
2014-07-28T14:15:00.000-05:00,179
2014-07-28T14:15:00-05:00,163
2014-07-29T14:15:00.000-05:00,163
2014-07-29T14:15:00-05:00,153
2014-07-30T14:15:00.000-05:00,153
2014-07-30T14:15:00-05:00,144
2014-07-31T14:15:00.000-05:00,144
2014-07-31T14:15:00-05:00,158
2014-08-01T14:15:00.000-05:00,158
2014-08-01T14:15:00-05:00,144
2014-08-02T14:15:00.000-05:00,144
2014-08-02T14:15:00-05:00,144
2014-08-03T14:15:00.000-05:00,144
2014-08-03T14:15:00-05:00,153
2014-08-04T14:15:00.000-05:00,153
2014-08-04T14:15:00-05:00,158
2014-08-05T14:15:00.000-05:00,158
2014-08-05T14:15:00-05:00,139
2014-08-06T14:15:00.000-05:00,139
2014-08-06T14:15:00-05:00,339
2014-08-07T14:15:00.000-05:00,339
2014-08-07T14:15:00-05:00,580
2014-08-08T14:15:00.000-05:00,580
2014-08-08T14:15:00-05:00,279
2014-08-09T14:15:00.000-05:00,279
2014-08-09T14:15:00-05:00,232
2014-08-10T14:15:00.000-05:00,232
2014-08-10T14:15:00-05:00,552
2014-08-11T14:15:00.000-05:00,552
2014-08-11T14:15:00-05:00,245
2014-08-12T14:15:00.000-05:00,245
2014-08-12T14:15:00-05:00,185
2014-08-13T14:15:00.000-05:00,185
2014-08-13T14:15:00-05:00,153
2014-08-14T14:15:00.000-05:00,153
2014-08-14T14:15:00-05:00,148
2014-08-15T14:15:00.000-05:00,148
2014-08-15T14:15:00-05:00,308
2014-08-16T14:15:00.000-05:00,308
2014-08-16T14:15:00-05:00,489
2014-08-17T14:15:00.000-05:00,489
2014-08-17T14:15:00-05:00,272
2014-08-18T14:15:00.000-05:00,272
2014-08-18T14:15:00-05:00,214
2014-08-19T14:15:00.000-05:00,214
2014-08-19T14:15:00-05:00,179
2014-08-20T14:15:00.000-05:00,179
2014-08-20T14:15:00-05:00,812
2014-08-21T14:15:00.000-05:00,812
2014-08-21T14:15:00-05:00,308
2014-08-22T14:15:00.000-05:00,308
2014-08-22T14:15:00-05:00,11600
2014-08-23T14:15:00.000-05:00,11600
2014-08-23T14:15:00-05:00,3070
2014-08-24T14:15:00.000-05:00,3070
2014-08-24T14:15:00-05:00,1300
2014-08-25T14:15:00.000-05:00,1300
2014-08-25T14:15:00-05:00,801
2014-08-26T14:15:00.000-05:00,801
2014-08-26T14:15:00-05:00,1200
2014-08-27T14:15:00.000-05:00,1200
2014-08-27T14:15:00-05:00,9930
2014-08-28T14:15:00.000-05:00,9930
2014-08-28T14:15:00-05:00,45600
2014-08-29T14:15:00.000-05:00,45600
2014-08-29T14:15:00-05:00,6700
2014-08-30T14:15:00.000-05:00,6700
2014-08-30T14:15:00-05:00,3490
2014-08-31T14:15:00.000-05:00,3490
2014-08-31T14:15:00-05:00,7470
2014-09-01T14:15:00.000-05:00,7470
2014-09-01T14:15:00-05:00,3010
2014-09-02T14:15:00.000-05:00,3010
2014-09-02T14:15:00-05:00,2140
2014-09-03T14:15:00.000-05:00,2140
2014-09-03T14:15:00-05:00,1720
2014-09-04T14:15:00.000-05:00,1720
2014-09-04T14:15:00-05:00,1340
2014-09-05T14:15:00.000-05:00,1340
2014-09-05T14:15:00-05:00,1160
2014-09-06T14:15:00.000-05:00,1160
2014-09-06T14:15:00-05:00,1040
2014-09-07T14:15:00.000-05:00,1040
2014-09-07T14:15:00-05:00,945
2014-09-08T14:15:00.000-05:00,945
2014-09-08T14:15:00-05:00,847
2014-09-09T14:15:00.000-05:00,847
2014-09-09T14:15:00-05:00,31800
2014-09-10T14:15:00.000-05:00,31800
2014-09-10T14:15:00-05:00,4290
2014-09-11T14:15:00.000-05:00,4290
2014-09-11T14:15:00-05:00,2710
2014-09-12T14:15:00.000-05:00,2710
2014-09-12T14:15:00-05:00,2830
2014-09-13T14:15:00.000-05:00,2830
2014-09-13T14:15:00-05:00,2030
2014-09-14T14:15:00.000-05:00,2030
2014-09-14T14:15:00-05:00,1670
2014-09-15T14:15:00.000-05:00,1670
2014-09-15T14:15:00-05:00,2170
2014-09-16T14:15:00.000-05:00,2170
2014-09-16T14:15:00-05:00,1550
2014-09-17T14:15:00.000-05:00,1550
2014-09-17T14:15:00-05:00,1310
2014-09-18T14:15:00.000-05:00,1310
2014-09-18T14:15:00-05:00,1110
2014-09-19T14:15:00.000-05:00,1110
2014-09-19T14:15:00-05:00,1030
2014-09-20T14:15:00.000-05:00,1030
2014-09-20T14:15:00-05:00,2160
2014-09-21T14:15:00.000-05:00,2160
2014-09-21T14:15:00-05:00,1200
2014-09-22T14:15:00.000-05:00,1200
2014-09-22T14:15:00-05:00,1010
2014-09-23T14:15:00.000-05:00,1010
2014-09-23T14:15:00-05:00,920
2014-09-24T14:15:00.000-05:00,920
2014-09-24T14:15:00-05:00,1050
2014-09-25T14:15:00.000-05:00,1050
2014-09-25T14:15:00-05:00,883
2014-09-26T14:15:00.000-05:00,883
2014-09-26T14:15:00-05:00,778
2014-09-27T14:15:00.000-05:00,778
2014-09-27T14:15:00-05:00,723
2014-09-28T14:15:00.000-05:00,723
2014-09-28T14:15:00-05:00,691
2014-09-29T14:15:00.000-05:00,691
2014-09-29T14:15:00-05:00,639
2014-09-30T14:15:00.000-05:00,639
2014-09-30T14:15:00-05:00,14100
2014-10-01T14:15:00.000-05:00,14100
2014-10-01T14:15:00-05:00,4110
2014-10-02T14:15:00.000-05:00,4110
2014-10-02T14:15:00-05:00,2650
2014-10-03T14:15:00.000-05:00,2650
2014-10-03T14:15:00-05:00,1950
2014-10-04T14:15:00.000-05:00,1950
2014-10-04T14:15:00-05:00,1590
2014-10-05T14:15:00.000-05:00,1590
2014-10-05T14:15:00-05:00,1380
2014-10-06T14:15:00.000-05:00,1380
2014-10-06T14:15:00-05:00,1200
2014-10-07T14:15:00.000-05:00,1200
2014-10-07T14:15:00-05:00,1030
2014-10-08T14:15:00.000-05:00,1030
2014-10-08T14:15:00-05:00,932
2014-10-09T14:15:00.000-05:00,932
2014-10-09T14:15:00-05:00,859
2014-10-10T14:15:00.000-05:00,859
2014-10-10T14:15:00-05:00,778
2014-10-11T14:15:00.000-05:00,778
2014-10-11T14:15:00-05:00,734
2014-10-12T14:15:00.000-05:00,734
2014-10-12T14:15:00-05:00,767
2014-10-13T14:15:00.000-05:00,767
2014-10-13T14:15:00-05:00,4210
2014-10-14T14:15:00.000-05:00,4210
2014-10-14T14:15:00-05:00,2110
2014-10-15T14:15:00.000-05:00,2110
2014-10-15T14:15:00-05:00,1480
2014-10-16T14:15:00.000-05:00,1480
2014-10-16T14:15:00-05:00,1230
2014-10-17T14:15:00.000-05:00,1230
2014-10-17T14:15:00-05:00,1040
2014-10-18T14:15:00.000-05:00,1040
2014-10-18T14:15:00-05:00,945
2014-10-19T14:15:00.000-05:00,945
2014-10-19T14:15:00-05:00,883
2014-10-20T14:15:00.000-05:00,883
2014-10-20T14:15:00-05:00,812
2014-10-21T14:15:00.000-05:00,812
2014-10-21T14:15:00-05:00,745
2014-10-22T14:15:00.000-05:00,745
2014-10-22T14:15:00-05:00,790
2014-10-23T14:15:00.000-05:00,790
2014-10-23T14:15:00-05:00,895
2014-10-24T14:15:00.000-05:00,895
2014-10-24T14:15:00-05:00,767
2014-10-25T14:15:00.000-05:00,767
2014-10-25T14:15:00-05:00,702
2014-10-26T14:15:00.000-05:00,702
2014-10-26T14:15:00-05:00,670
2014-10-27T14:15:00.000-05:00,670
2014-10-27T14:15:00-05:00,619
2014-10-28T14:15:00.000-05:00,619
2014-10-28T14:15:00-05:00,571
2014-10-29T14:15:00.000-05:00,571
2014-10-29T14:15:00-05:00,543
2014-10-30T14:15:00.000-05:00,543
2014-10-30T14:15:00-05:00,515
2014-10-31T14:15:00.000-05:00,515
2014-10-31T14:15:00-05:00,471
2014-11-01T14:15:00.000-05:00,471
2014-11-01T14:15:00-05:00,443
2014-11-02T14:15:00.000-06:00,443
2014-11-02T14:15:00-06:00,462
2014-11-03T14:15:00.000-06:00,462
2014-11-03T14:15:00-06:00,452
2014-11-04T14:15:00.000-06:00,452
2014-11-04T14:15:00-06:00,407
2014-11-05T14:15:00.000-06:00,407
2014-11-05T14:15:00-06:00,398
2014-11-06T14:15:00.000-06:00,398
2014-11-06T14:15:00-06:00,356
2014-11-07T14:15:00.000-06:00,356
2014-11-07T14:15:00-06:00,347
2014-11-08T14:15:00.000-06:00,347
2014-11-08T14:15:00-06:00,339
2014-11-09T14:15:00.000-06:00,339
2014-11-09T14:15:00-06:00,339
2014-11-10T14:15:00.000-06:00,339
2014-11-10T14:15:00-06:00,301
2014-11-11T14:15:00.000-06:00,301
2014-11-11T14:15:00-06:00,259
2014-11-12T14:15:00.000-06:00,259
2014-11-12T14:15:00-06:00,232
2014-11-13T14:15:00.000-06:00,232
2014-11-13T14:15:00-06:00,196
2014-11-14T14:15:00-06:00,196
2014-11-15T14:15:00-06:00,196
2014-11-16T14:15:00-06:00,196
2014-11-17T14:15:00.000-06:00,196
2014-11-17T14:15:00-06:00,196
2014-11-18T14:15:00.000-06:00,196
2014-11-18T14:15:00-06:00,316
2014-11-19T14:15:00.000-06:00,316
2014-11-19T14:15:00-06:00,294
2014-11-20T14:15:00.000-06:00,294
2014-11-20T14:15:00-06:00,272
2014-11-21T14:15:00.000-06:00,272
2014-11-21T14:15:00-06:00,294
2014-11-22T14:15:00.000-06:00,294
2014-11-22T14:15:00-06:00,480
2014-11-23T14:15:00-06:00,480
2014-11-24T14:15:00.000-06:00,480
2014-11-24T14:15:00-06:00,389
2014-11-25T14:15:00.000-06:00,389
2014-11-25T14:15:00-06:00,332
2014-11-26T14:15:00.000-06:00,332
2014-11-26T14:15:00-06:00,332
2014-11-27T14:15:00.000-06:00,332
2014-11-27T14:15:00-06:00,416
2014-11-28T14:15:00.000-06:00,416
2014-11-28T14:15:00-06:00,389
2014-11-29T14:15:00.000-06:00,389
2014-11-29T14:15:00-06:00,372
2014-11-30T14:15:00.000-06:00,372
2014-11-30T14:15:00-06:00,139
2014-12-01T14:15:00.000-06:00,139
2014-12-01T14:15:00-06:00,179
2014-12-02T14:15:00.000-06:00,179
2014-12-02T14:15:00-06:00,294
2014-12-03T14:15:00.000-06:00,294
2014-12-03T14:15:00-06:00,294
2014-12-04T14:15:00.000-06:00,294
2014-12-04T14:15:00-06:00,294
2014-12-05T14:15:00.000-06:00,294
2014-12-05T14:15:00-06:00,332
2014-12-06T14:15:00.000-06:00,332
2014-12-06T14:15:00-06:00,286
2014-12-07T14:15:00-06:00,286
2014-12-08T14:15:00.000-06:00,286
2014-12-08T14:15:00-06:00,259
2014-12-09T14:15:00.000-06:00,259
2014-12-09T14:15:00-06:00,226
2014-12-10T14:15:00.000-06:00,226
2014-12-10T14:15:00-06:00,239
2014-12-11T14:15:00.000-06:00,239
2014-12-11T14:15:00-06:00,239
2014-12-12T14:15:00.000-06:00,239
2014-12-12T14:15:00-06:00,232
2014-12-13T14:15:00.000-06:00,232
2014-12-13T14:15:00-06:00,245
2014-12-14T14:15:00.000-06:00,245
2014-12-14T14:15:00-06:00,259
2014-12-15T14:15:00.000-06:00,259
2014-12-15T14:15:00-06:00,294
2014-12-16T14:15:00.000-06:00,294
2014-12-16T14:15:00-06:00,324
2014-12-17T14:15:00.000-06:00,324
2014-12-17T14:15:00-06:00,245
2014-12-18T14:15:00.000-06:00,245
2014-12-18T14:15:00-06:00,245
2014-12-19T14:15:00.000-06:00,245
2014-12-19T14:15:00-06:00,232
2014-12-20T14:15:00.000-06:00,232
2014-12-20T14:15:00-06:00,232
2014-12-21T14:15:00.000-06:00,232
2014-12-21T14:15:00-06:00,324
2014-12-22T14:15:00-06:00,324
2014-12-23T14:15:00.000-06:00,324
2014-12-23T14:15:00-06:00,398
2014-12-24T14:15:00.000-06:00,398
2014-12-24T14:15:00-06:00,416
2014-12-25T14:15:00.000-06:00,416
2014-12-25T14:15:00-06:00,372
2014-12-26T14:15:00.000-06:00,372
2014-12-26T14:15:00-06:00,339
2014-12-27T14:15:00.000-06:00,339
2014-12-27T14:15:00-06:00,286
2014-12-28T14:15:00.000-06:00,286
2014-12-28T14:15:00-06:00,286
2014-12-29T14:15:00.000-06:00,286
2014-12-29T14:15:00-06:00,96.6
2014-12-30T14:15:00.000-06:00,96.6
2014-12-30T14:15:00-06:00,163
2014-12-31T14:15:00.000-06:00,163
2014-12-31T14:15:00-06:00,279
2015-01-01T14:15:00-06:00,279
2015-01-02T14:15:00.000-06:00,279
2015-01-02T14:15:00-06:00,259
2015-01-03T14:15:00.000-06:00,259
2015-01-03T14:15:00-06:00,294
2015-01-04T14:15:00-06:00,294
2015-01-05T14:15:00-06:00,294
2015-01-06T14:15:00.000-06:00,294
2015-01-06T14:15:00-06:00,202
2015-01-07T14:15:00-06:00,202
2015-01-08T14:15:00-06:00,202
2015-01-09T14:15:00-06:00,202
2015-01-10T14:15:00-06:00,202
2015-01-11T14:15:00-06:00,202
2015-01-12T14:15:00.000-06:00,202
2015-01-12T14:15:00-06:00,202
2015-01-13T14:15:00-06:00,202
2015-01-14T14:15:00.000-06:00,202
2015-01-14T14:15:00-06:00,174
2015-01-15T14:15:00.000-06:00,174
2015-01-15T14:15:00-06:00,179
2015-01-16T14:15:00.000-06:00,179
2015-01-16T14:15:00-06:00,202
2015-01-17T14:15:00.000-06:00,202
2015-01-17T14:15:00-06:00,220
2015-01-18T14:15:00.000-06:00,220
2015-01-18T14:15:00-06:00,239
2015-01-19T14:15:00.000-06:00,239
2015-01-19T14:15:00-06:00,226
2015-01-20T14:15:00.000-06:00,226
2015-01-20T14:15:00-06:00,226
2015-01-21T14:15:00.000-06:00,226
2015-01-21T14:15:00-06:00,220
2015-01-22T14:15:00.000-06:00,220
2015-01-22T14:15:00-06:00,202
2015-01-23T14:15:00.000-06:00,202
2015-01-23T14:15:00-06:00,202
2015-01-24T14:15:00.000-06:00,202
2015-01-24T14:15:00-06:00,245
2015-01-25T14:15:00.000-06:00,245
2015-01-25T14:15:00-06:00,279
2015-01-26T14:15:00.000-06:00,279
2015-01-26T14:15:00-06:00,294
2015-01-27T14:15:00.000-06:00,294
2015-01-27T14:15:00-06:00,301
2015-01-28T14:15:00.000-06:00,301
2015-01-28T14:15:00-06:00,239
2015-01-29T14:15:00.000-06:00,239
2015-01-29T14:15:00-06:00,185
2015-01-30T14:15:00.000-06:00,185
2015-01-30T14:15:00-06:00,185
2015-01-31T14:15:00.000-06:00,185
2015-01-31T14:15:00-06:00,196
2015-02-01T14:15:00.000-06:00,196
2015-02-01T14:15:00-06:00,117
2015-02-02T14:15:00.000-06:00,117
2015-02-02T14:15:00-06:00,185
2015-02-03T14:15:00.000-06:00,185
2015-02-03T14:15:00-06:00,220
2015-02-04T14:15:00.000-06:00,220
2015-02-04T14:15:00-06:00,196
2015-02-05T14:15:00-06:00,196
2015-02-06T14:15:00-06:00,196
2015-02-07T14:15:00.000-06:00,196
2015-02-07T14:15:00-06:00,214
2015-02-08T14:15:00.000-06:00,214
2015-02-08T14:15:00-06:00,324
2015-02-09T14:15:00.000-06:00,324
2015-02-09T14:15:00-06:00,629
2015-02-10T14:15:00.000-06:00,629
2015-02-10T14:15:00-06:00,324
2015-02-11T14:15:00.000-06:00,324
2015-02-11T14:15:00-06:00,196
2015-02-12T14:15:00-06:00,196
2015-02-13T14:15:00.000-06:00,196
2015-02-13T14:15:00-06:00,279
2015-02-14T14:15:00.000-06:00,279
2015-02-14T14:15:00-06:00,68.9
2015-02-15T14:15:00.000-06:00,68.9
2015-02-15T14:15:00-06:00,100
2015-02-16T14:15:00.000-06:00,100
2015-02-16T14:15:00-06:00,226
2015-02-17T14:15:00.000-06:00,226
2015-02-17T14:15:00-06:00,226
2015-02-18T14:15:00.000-06:00,226
2015-02-18T14:15:00-06:00,214
2015-02-19T14:15:00-06:00,214
2015-02-20T14:15:00.000-06:00,214
2015-02-20T14:15:00-06:00,179
2015-02-21T14:15:00.000-06:00,179
2015-02-21T14:15:00-06:00,153
2015-02-22T14:15:00.000-06:00,153
2015-02-22T14:15:00-06:00,153
2015-02-23T14:15:00-06:00,153
2015-02-24T14:15:00.000-06:00,153
2015-02-24T14:15:00-06:00,179
2015-02-25T14:15:00.000-06:00,179
2015-02-25T14:15:00-06:00,144
2015-02-26T14:15:00.000-06:00,144
2015-02-26T14:15:00-06:00,125
2015-02-27T14:15:00-06:00,125
2015-02-28T14:15:00.000-06:00,125
2015-02-28T14:15:00-06:00,125
2015-03-01T14:15:00.000-06:00,125
2015-03-01T14:15:00-06:00,125
2015-03-02T14:15:00.000-06:00,125
2015-03-02T14:15:00-06:00,144
2015-03-03T14:15:00.000-06:00,144
2015-03-03T14:15:00-06:00,139
2015-03-04T14:15:00.000-06:00,139
2015-03-04T14:15:00-06:00,125
2015-03-05T14:15:00.000-06:00,125
2015-03-05T14:15:00-06:00,144
2015-03-06T14:15:00.000-06:00,144
2015-03-06T14:15:00-06:00,214
2015-03-07T14:15:00.000-06:00,214
2015-03-08T14:15:00.000-05:00,434
2015-03-08T14:15:00-05:00,702
2015-03-09T14:15:00.000-05:00,702
2015-03-09T14:15:00-05:00,434
2015-03-10T14:15:00.000-05:00,434
2015-03-10T14:15:00-05:00,339
2015-03-11T14:15:00.000-05:00,339
2015-03-11T14:15:00-05:00,301
2015-03-12T14:15:00.000-05:00,301
2015-03-12T14:15:00-05:00,286
2015-03-13T14:15:00.000-05:00,286
2015-03-13T14:15:00-05:00,265
2015-03-14T14:15:00.000-05:00,265
2015-03-14T14:15:00-05:00,232
2015-03-15T14:15:00.000-05:00,232
2015-03-15T14:15:00-05:00,214
2015-03-16T14:15:00.000-05:00,214
2015-03-16T14:15:00-05:00,214
2015-03-17T14:15:00.000-05:00,214
2015-03-17T14:15:00-05:00,190
2015-03-18T14:15:00.000-05:00,190
2015-03-18T14:15:00-05:00,179
2015-03-19T14:15:00.000-05:00,179
2015-03-19T14:15:00-05:00,174
2015-03-20T14:15:00.000-05:00,174
2015-03-20T14:15:00-05:00,174
2015-03-21T14:15:00.000-05:00,174
2015-03-21T14:15:00-05:00,163
2015-03-22T14:15:00.000-05:00,163
2015-03-22T14:15:00-05:00,163
2015-03-23T14:15:00.000-05:00,163
2015-03-23T14:15:00-05:00,190
2015-03-24T14:15:00.000-05:00,190
2015-03-24T14:15:00-05:00,339
2015-03-25T14:15:00.000-05:00,339
2015-03-25T14:15:00-05:00,316
2015-03-26T14:15:00.000-05:00,316
2015-03-26T14:15:00-05:00,239
2015-03-27T14:15:00.000-05:00,239
2015-03-27T14:15:00-05:00,208
2015-03-28T14:15:00.000-05:00,208
2015-03-28T14:15:00-05:00,190
2015-03-29T14:15:00.000-05:00,190
2015-03-29T14:15:00-05:00,174
2015-03-30T14:15:00.000-05:00,174
2015-03-30T14:15:00-05:00,179
2015-03-31T14:15:00.000-05:00,179
2015-03-31T14:15:00-05:00,153
2015-04-01T14:15:00.000-05:00,153
2015-04-01T14:15:00-05:00,220
2015-04-02T14:15:00.000-05:00,220
2015-04-02T14:15:00-05:00,339
2015-04-03T14:15:00.000-05:00,339
2015-04-03T14:15:00-05:00,272
2015-04-04T14:15:00.000-05:00,272
2015-04-04T14:15:00-05:00,232
2015-04-05T14:15:00.000-05:00,232
2015-04-05T14:15:00-05:00,220
2015-04-06T14:15:00.000-05:00,220
2015-04-06T14:15:00-05:00,208
2015-04-07T14:15:00.000-05:00,208
2015-04-07T14:15:00-05:00,202
2015-04-08T14:15:00.000-05:00,202
2015-04-08T14:15:00-05:00,561
2015-04-09T14:15:00-05:00,561
2015-04-10T14:15:00.000-05:00,561
2015-04-10T14:15:00-05:00,489
2015-04-11T14:15:00.000-05:00,489
2015-04-11T14:15:00-05:00,398
2015-04-12T14:15:00.000-05:00,398
2015-04-12T14:15:00-05:00,443
2015-04-13T14:15:00.000-05:00,443
2015-04-13T14:15:00-05:00,443
2015-04-14T14:15:00.000-05:00,443
2015-04-14T14:15:00-05:00,381
2015-04-15T14:15:00.000-05:00,381
2015-04-15T14:15:00-05:00,372
2015-04-16T14:15:00.000-05:00,372
2015-04-16T14:15:00-05:00,364
2015-04-17T14:15:00.000-05:00,364
2015-04-17T14:15:00-05:00,416
2015-04-18T14:15:00.000-05:00,416
2015-04-18T14:15:00-05:00,824
2015-04-19T14:15:00.000-05:00,824
