Count,Site ID number,Parameter,Start date,Start time,End date,End time,Potential Observations,Actual Observations,Difference between observations,Agency source,Mean,SD of Mean (column L),5th Percentile,10th Percentile,20th Percentile,30th Percentile,40th Percentile,50th Percentile,60th Percentile,70th Percentile,80th Percentile,90th Percentile,95th Percentile,load (kg in time increment)
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70070,8,USGS,7.7489539032399755,7.200000000000001,7.299999999999999,7.6,7.7,7.7,7.8,7.799999999999999,7.9,8.0,8.1,8.1,0.2795044014827492
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70050,28,USGS,14.717598857958537,1.6,2.7,4.4,6.4,9.8,14.5,19.2,23.6,25.3,26.9,27.8,9.516381896429195
2,03346500,"Streamflow, ft&#179;/s",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,63502,6576,USGS,4071.472967780568,97.3,165.0,276.0,569.0,1200.0,2030.0,3630.0,5780.0,8650.0,10900.0,12100.0,4403.574203986755
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,68498,1580,USGS,23.188067388829023,16.86,17.28,17.8,18.98,20.35,22.02,23.96,26.145999999999987,28.89,31.21,32.26,5.251973631410982
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70038,40,USGS,403.3075187755219,211.0,244.0,290.0,337.0,378.0,421.0,451.0,477.0,512.0,549.0,562.0,112.42472532726357
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70056,22,USGS,8.974206349206458,5.0,5.4,6.3,7.4,8.2,9.0,9.9,10.7,11.8,12.3,12.6,2.5652461412341516
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70070,8,USGS,7.7489539032399755,7.200000000000001,7.299999999999999,7.6,7.7,7.7,7.8,7.799999999999999,7.9,8.0,8.1,8.1,0.2795044014827492
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70050,28,USGS,14.717598857958537,1.6,2.7,4.4,6.4,9.8,14.5,19.2,23.6,25.3,26.9,27.8,9.516381896429195
2,03346500,"Streamflow, ft&#179;/s",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,63502,6576,USGS,4071.472967780568,97.3,165.0,276.0,569.0,1200.0,2030.0,3630.0,5780.0,8650.0,10900.0,12100.0,4403.574203986755
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,68498,1580,USGS,23.188067388829023,16.86,17.28,17.8,18.98,20.35,22.02,23.96,26.145999999999987,28.89,31.21,32.26,5.251973631410982
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70038,40,USGS,403.3075187755219,211.0,244.0,290.0,337.0,378.0,421.0,451.0,477.0,512.0,549.0,562.0,112.42472532726357
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70056,22,USGS,8.974206349206458,5.0,5.4,6.3,7.4,8.2,9.0,9.9,10.7,11.8,12.3,12.6,2.5652461412341516
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70070,8,USGS,7.7489539032399755,7.200000000000001,7.299999999999999,7.6,7.7,7.7,7.8,7.799999999999999,7.9,8.0,8.1,8.1,0.2795044014827492
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70050,28,USGS,14.717598857958537,1.6,2.7,4.4,6.4,9.8,14.5,19.2,23.6,25.3,26.9,27.8,9.516381896429195
2,03346500,"Streamflow, ft&#179;/s",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,63502,6576,USGS,4071.472967780568,97.3,165.0,276.0,569.0,1200.0,2030.0,3630.0,5780.0,8650.0,10900.0,12100.0,4403.574203986755
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,68498,1580,USGS,23.188067388829023,16.86,17.28,17.8,18.98,20.35,22.02,23.96,26.145999999999987,28.89,31.21,32.26,5.251973631410982
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70038,40,USGS,403.3075187755219,211.0,244.0,290.0,337.0,378.0,421.0,451.0,477.0,512.0,549.0,562.0,112.42472532726357
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70056,22,USGS,8.974206349206458,5.0,5.4,6.3,7.4,8.2,9.0,9.9,10.7,11.8,12.3,12.6,2.5652461412341516
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70070,8,USGS,7.7489539032399755,7.200000000000001,7.299999999999999,7.6,7.7,7.7,7.8,7.799999999999999,7.9,8.0,8.1,8.1,0.2795044014827492
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70050,28,USGS,14.717598857958537,1.6,2.7,4.4,6.4,9.8,14.5,19.2,23.6,25.3,26.9,27.8,9.516381896429195
2,03346500,"Streamflow, ft&#179;/s",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,63502,6576,USGS,4071.472967780568,97.3,165.0,276.0,569.0,1200.0,2030.0,3630.0,5780.0,8650.0,10900.0,12100.0,4403.574203986755
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,68498,1580,USGS,23.188067388829023,16.86,17.28,17.8,18.98,20.35,22.02,23.96,26.145999999999987,28.89,31.21,32.26,5.251973631410982
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70038,40,USGS,403.3075187755219,211.0,244.0,290.0,337.0,378.0,421.0,451.0,477.0,512.0,549.0,562.0,112.42472532726357
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70056,22,USGS,8.974206349206458,5.0,5.4,6.3,7.4,8.2,9.0,9.9,10.7,11.8,12.3,12.6,2.5652461412341516
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70070,8,USGS,7.7489539032399755,7.200000000000001,7.299999999999999,7.6,7.7,7.7,7.8,7.799999999999999,7.9,8.0,8.1,8.1,0.2795044014827492
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70050,28,USGS,14.717598857958537,1.6,2.7,4.4,6.4,9.8,14.5,19.2,23.6,25.3,26.9,27.8,9.516381896429195
2,03346500,"Streamflow, ft&#179;/s",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,63502,6576,USGS,4071.472967780568,97.3,165.0,276.0,569.0,1200.0,2030.0,3630.0,5780.0,8650.0,10900.0,12100.0,4403.574203986755
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,68498,1580,USGS,23.188067388829023,16.86,17.28,17.8,18.98,20.35,22.02,23.96,26.145999999999987,28.89,31.21,32.26,5.251973631410982
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70038,40,USGS,403.3075187755219,211.0,244.0,290.0,337.0,378.0,421.0,451.0,477.0,512.0,549.0,562.0,112.42472532726357
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70056,22,USGS,8.974206349206458,5.0,5.4,6.3,7.4,8.2,9.0,9.9,10.7,11.8,12.3,12.6,2.5652461412341516
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70070,8,USGS,7.7489539032399755,7.200000000000001,7.299999999999999,7.6,7.7,7.7,7.8,7.799999999999999,7.9,8.0,8.1,8.1,0.2795044014827492
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70050,28,USGS,14.717598857958537,1.6,2.7,4.4,6.4,9.8,14.5,19.2,23.6,25.3,26.9,27.8,9.516381896429195
2,03346500,"Streamflow, ft&#179;/s",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,63502,6576,USGS,4071.472967780568,97.3,165.0,276.0,569.0,1200.0,2030.0,3630.0,5780.0,8650.0,10900.0,12100.0,4403.574203986755
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,68498,1580,USGS,23.188067388829023,16.86,17.28,17.8,18.98,20.35,22.02,23.96,26.145999999999987,28.89,31.21,32.26,5.251973631410982
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70038,40,USGS,403.3075187755219,211.0,244.0,290.0,337.0,378.0,421.0,451.0,477.0,512.0,549.0,562.0,112.42472532726357
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70056,22,USGS,8.974206349206458,5.0,5.4,6.3,7.4,8.2,9.0,9.9,10.7,11.8,12.3,12.6,2.5652461412341516
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70070,8,USGS,7.7489539032399755,7.200000000000001,7.299999999999999,7.6,7.7,7.7,7.8,7.799999999999999,7.9,8.0,8.1,8.1,0.2795044014827492
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70050,28,USGS,14.717598857958537,1.6,2.7,4.4,6.4,9.8,14.5,19.2,23.6,25.3,26.9,27.8,9.516381896429195
2,03346500,"Streamflow, ft&#179;/s",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,63502,6576,USGS,4071.472967780568,97.3,165.0,276.0,569.0,1200.0,2030.0,3630.0,5780.0,8650.0,10900.0,12100.0,4403.574203986755
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,68498,1580,USGS,23.188067388829023,16.86,17.28,17.8,18.98,20.35,22.02,23.96,26.145999999999987,28.89,31.21,32.26,5.251973631410982
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70038,40,USGS,403.3075187755219,211.0,244.0,290.0,337.0,378.0,421.0,451.0,477.0,512.0,549.0,562.0,112.42472532726357
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70056,22,USGS,8.974206349206458,5.0,5.4,6.3,7.4,8.2,9.0,9.9,10.7,11.8,12.3,12.6,2.5652461412341516
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70070,8,USGS,7.7489539032399755,7.200000000000001,7.299999999999999,7.6,7.7,7.7,7.8,7.799999999999999,7.9,8.0,8.1,8.1,0.2795044014827492
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70050,28,USGS,14.717598857958537,1.6,2.7,4.4,6.4,9.8,14.5,19.2,23.6,25.3,26.9,27.8,9.516381896429195
2,03346500,"Streamflow, ft&#179;/s",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,63502,6576,USGS,4071.472967780568,97.3,165.0,276.0,569.0,1200.0,2030.0,3630.0,5780.0,8650.0,10900.0,12100.0,4403.574203986755
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,68498,1580,USGS,23.188067388829023,16.86,17.28,17.8,18.98,20.35,22.02,23.96,26.145999999999987,28.89,31.21,32.26,5.251973631410982
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70038,40,USGS,403.3075187755219,211.0,244.0,290.0,337.0,378.0,421.0,451.0,477.0,512.0,549.0,562.0,112.42472532726357
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70056,22,USGS,8.974206349206458,5.0,5.4,6.3,7.4,8.2,9.0,9.9,10.7,11.8,12.3,12.6,2.5652461412341516
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70070,8,USGS,7.7489539032399755,7.200000000000001,7.299999999999999,7.6,7.7,7.7,7.8,7.799999999999999,7.9,8.0,8.1,8.1,0.2795044014827492
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70050,28,USGS,14.717598857958537,1.6,2.7,4.4,6.4,9.8,14.5,19.2,23.6,25.3,26.9,27.8,9.516381896429195
2,03346500,"Streamflow, ft&#179;/s",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,63502,6576,USGS,4071.472967780568,97.3,165.0,276.0,569.0,1200.0,2030.0,3630.0,5780.0,8650.0,10900.0,12100.0,4403.574203986755
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,68498,1580,USGS,23.188067388829023,16.86,17.28,17.8,18.98,20.35,22.02,23.96,26.145999999999987,28.89,31.21,32.26,5.251973631410982
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70038,40,USGS,403.3075187755219,211.0,244.0,290.0,337.0,378.0,421.0,451.0,477.0,512.0,549.0,562.0,112.42472532726357
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70056,22,USGS,8.974206349206458,5.0,5.4,6.3,7.4,8.2,9.0,9.9,10.7,11.8,12.3,12.6,2.5652461412341516
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70070,8,USGS,7.7489539032399755,7.200000000000001,7.299999999999999,7.6,7.7,7.7,7.8,7.799999999999999,7.9,8.0,8.1,8.1,0.2795044014827492
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70050,28,USGS,14.717598857958537,1.6,2.7,4.4,6.4,9.8,14.5,19.2,23.6,25.3,26.9,27.8,9.516381896429195
2,03346500,"Streamflow, ft&#179;/s",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,63502,6576,USGS,4071.472967780568,97.3,165.0,276.0,569.0,1200.0,2030.0,3630.0,5780.0,8650.0,10900.0,12100.0,4403.574203986755
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,68498,1580,USGS,23.188067388829023,16.86,17.28,17.8,18.98,20.35,22.02,23.96,26.145999999999987,28.89,31.21,32.26,5.251973631410982
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70038,40,USGS,403.3075187755219,211.0,244.0,290.0,337.0,378.0,421.0,451.0,477.0,512.0,549.0,562.0,112.42472532726357
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70056,22,USGS,8.974206349206458,5.0,5.4,6.3,7.4,8.2,9.0,9.9,10.7,11.8,12.3,12.6,2.5652461412341516
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70070,8,USGS,7.7489539032399755,7.200000000000001,7.299999999999999,7.6,7.7,7.7,7.8,7.799999999999999,7.9,8.0,8.1,8.1,0.2795044014827492
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,69956,122,USGS,81.45807650523155,10.4,13.0,18.3,23.5,29.9,39.1,58.3,88.2,137.0,214.0,267.0,94.79968903298662
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,40078,30000,USGS,54444.50721093867,1120.0,1430.0,3586.0000000000036,8940.0,16900.0,32600.0,56779.99999999993,81200.0,104000.0,138000.0,167000.0,56353.087229638346
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,40720,29358,USGS,2.2838212180744453,0.8,1.0,1.1,1.2,1.7,2.1,2.4,2.9,3.5,4.2,4.7,1.2531345905469353
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70050,28,USGS,14.717598857958537,1.6,2.7,4.4,6.4,9.8,14.5,19.2,23.6,25.3,26.9,27.8,9.516381896429195
2,03346500,"Streamflow, ft&#179;/s",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,63502,6576,USGS,4071.472967780568,97.3,165.0,276.0,569.0,1200.0,2030.0,3630.0,5780.0,8650.0,10900.0,12100.0,4403.574203986755
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,68498,1580,USGS,23.188067388829023,16.86,17.28,17.8,18.98,20.35,22.02,23.96,26.145999999999987,28.89,31.21,32.26,5.251973631410982
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70038,40,USGS,403.3075187755219,211.0,244.0,290.0,337.0,378.0,421.0,451.0,477.0,512.0,549.0,562.0,112.42472532726357
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70056,22,USGS,8.974206349206458,5.0,5.4,6.3,7.4,8.2,9.0,9.9,10.7,11.8,12.3,12.6,2.5652461412341516
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,70070,8,USGS,7.7489539032399755,7.200000000000001,7.299999999999999,7.6,7.7,7.7,7.8,7.799999999999999,7.9,8.0,8.1,8.1,0.2795044014827492
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,69956,122,USGS,81.45807650523155,10.4,13.0,18.3,23.5,29.9,39.1,58.3,88.2,137.0,214.0,267.0,94.79968903298662
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,40078,30000,USGS,54444.50721093867,1120.0,1430.0,3586.0000000000036,8940.0,16900.0,32600.0,56779.99999999993,81200.0,104000.0,138000.0,167000.0,56353.087229638346
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2019-01-01,00:00:00,2020-01-01,00:00:00,70078,40720,29358,USGS,2.2838212180744453,0.8,1.0,1.1,1.2,1.7,2.1,2.4,2.9,3.5,4.2,4.7,1.2531345905469353
1,03346500,"Temperature, water, &#176;C",2020-01-01,00:00:00,2021-01-01,00:00:00,70270,70232,38,USGS,15.040742111857869,3.1,4.1,5.7,8.4,11.7,14.5,17.0,22.3,24.8,26.8,28.0,8.63173725478651
2,03346500,"Streamflow, ft&#179;/s",2020-01-01,00:00:00,2021-01-01,00:00:00,70270,69998,272,USGS,3462.0006228749135,60.3,115.0,340.0,633.0,920.0,1400.0,2510.0,4070.0,6280.0,9470.0,12200.0,4504.102970878627
3,03346500,"Gage height, ft",2020-01-01,00:00:00,2021-01-01,00:00:00,70270,69998,272,USGS,22.13947769936236,16.61,16.86,17.72,18.48,19.35,20.28,22.19,24.36,26.644000000000013,29.83,32.33099999999999,5.067636539544534
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2020-01-01,00:00:00,2021-01-01,00:00:00,70270,70222,48,USGS,401.02643046338756,179.0,219.0,294.0,352.0,395.0,430.0,449.0,472.0,499.0,548.0,560.0,115.75372906176418
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2020-01-01,00:00:00,2021-01-01,00:00:00,70270,70218,52,USGS,9.20963000939904,5.2,5.9,7.0,7.8,8.5,9.1,9.7,10.8,11.7,12.5,12.8,2.446115373566569
6,03346500,"pH, water, unfiltered, field, standard units",2020-01-01,00:00:00,2021-01-01,00:00:00,70270,70220,50,USGS,7.8738365138138695,7.299999999999999,7.4,7.6,7.700000000000001,7.8,7.9,8.0,8.1,8.2,8.3,8.4,0.35578493105090375
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2020-01-01,00:00:00,2021-01-01,00:00:00,70270,70124,146,USGS,77.73198049170033,8.0,10.9,17.2,22.1,28.6,41.0,65.25999999999985,93.6,132.0,187.0,238.0,87.25977717631046
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2020-01-01,00:00:00,2021-01-01,00:00:00,70270,56252,14018,USGS,59642.56834139243,183.0,738.0,6070.0,10800.0,19800.0,39000.0,58000.0,74900.0,97100.0,157000.0,208000.0,67042.50053954328
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2020-01-01,00:00:00,2021-01-01,00:00:00,70270,56468,13802,USGS,2.540706240702673,0.2,0.4,1.0,1.5,2.0,2.4,2.8,3.3,3.8,5.0,5.5,1.637044443958494
1,03346500,"Temperature, water, &#176;C",2018-01-01,00:00:00,2019-01-01,00:00:00,70034,68442,1592,USGS,14.908392507524564,0.4,1.7,5.1,7.2,9.4,12.4,20.7,24.2,26.0,27.5,28.5,9.901834930425157
2,03346500,"Streamflow, ft&#179;/s",2018-01-01,00:00:00,2019-01-01,00:00:00,70034,58868,11166,USGS,3464.305510633961,266.0,324.0,495.0,656.0,829.0,1010.0,1390.0,2690.0,4940.0,11700.0,18300.0,5240.715539735955
3,03346500,"Gage height, ft",2018-01-01,00:00:00,2019-01-01,00:00:00,70034,66320,3714,USGS,22.0741727985522,17.65,17.85,18.31,18.99,19.43,19.82,20.53,22.5,25.48,31.27,34.8505,5.107429325574439
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2018-01-01,00:00:00,2019-01-01,00:00:00,70034,68384,1650,USGS,436.19513336452974,169.0,216.0,304.0,369.0,425.40000000000146,459.0,507.0,533.0,559.0,595.0,607.0,136.89993152470143
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2018-01-01,00:00:00,2019-01-01,00:00:00,70034,68436,1598,USGS,9.303746566134581,4.4,5.3,6.3,7.4,8.4,9.2,10.1,11.0,11.8,13.600000000000001,14.8,3.1701925777309015
6,03346500,"pH, water, unfiltered, field, standard units",2018-01-01,00:00:00,2019-01-01,00:00:00,70034,45386,24648,USGS,7.926241572291946,7.200000000000001,7.4,7.6,7.8,7.9,8.0,8.1,8.1,8.2,8.3,8.4,0.3533014148465124
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2018-01-01,00:00:00,2019-01-01,00:00:00,70034,67928,2106,USGS,61.20608585561156,6.3,7.6,10.1,13.089999999999963,18.5,26.4,39.4,63.0,93.04000000000013,164.0,235.0,82.09233519891892
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2018-01-01,00:00:00,2019-01-01,00:00:00,70034,46672,23362,USGS,25551.076816935223,245.0,502.0,2240.0,3400.0,6730.0,11800.0,17200.0,24400.0,36000.0,66700.0,93425.0,41072.397237179284
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2018-01-01,00:00:00,2019-01-01,00:00:00,70034,69472,562,USGS,2.285154882542613,0.22,0.34,0.57,1.2,1.7,2.0,2.4,3.0,3.5,4.71,5.29,1.6754164129563909
1,03346500,"Temperature, water, &#176;C",2018-01-01,00:00:00,2021-01-01,00:00:00,210386,208728,1658,USGS,14.8887413284272,1.4,3.0,5.0,7.5,9.9,14.1,18.8,23.4,25.4,27.1,28.1,9.36114323950734
2,03346500,"Streamflow, ft&#179;/s",2018-01-01,00:00:00,2021-01-01,00:00:00,210386,192372,18014,USGS,3663.96550849398,97.9,191.0,367.0,636.0,906.0,1340.0,2370.0,4090.0,6730.0,10500.0,13800.0,4719.074689375253
3,03346500,"Gage height, ft",2018-01-01,00:00:00,2021-01-01,00:00:00,210386,204820,5566,USGS,22.469119128990634,16.85,17.34,17.98,18.83,19.56,20.42,22.17,24.42,27.11,30.71,33.1,5.168056115565852
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2018-01-01,00:00:00,2021-01-01,00:00:00,210386,208648,1738,USGS,413.31641808212873,186.0,228.0,295.0,351.0,398.0,435.0,462.0,493.0,529.0,560.0,580.0,123.09010585633843
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2018-01-01,00:00:00,2021-01-01,00:00:00,210386,208714,1672,USGS,9.161491802179468,4.9,5.5,6.5,7.6,8.4,9.1,9.9,10.8,11.8,12.5,13.1,2.745251798562393
6,03346500,"pH, water, unfiltered, field, standard units",2018-01-01,00:00:00,2021-01-01,00:00:00,210386,185680,24706,USGS,7.839515295131665,7.2,7.4,7.6,7.699999999999999,7.800000000000001,7.9,7.9,8.0,8.1,8.2,8.3,0.3365152377818585
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2018-01-01,00:00:00,2021-01-01,00:00:00,210386,208012,2374,USGS,73.59082937522759,7.4,9.7,14.3,19.8,26.1,34.8,53.7,81.3,121.0,190.0,250.0,88.69643939512984
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2018-01-01,00:00:00,2021-01-01,00:00:00,210386,143006,67380,USGS,47059.88959582121,352.0,1010.0,2930.0,7500.0,12500.0,21700.0,37100.0,60100.0,84500.0,126000.0,176000.0,58626.96734115124
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2018-01-01,00:00:00,2021-01-01,00:00:00,210386,166664,43722,USGS,2.3714076225221925,0.26,0.44,1.0,1.3,1.7799999999999998,2.14,2.6,3.1,3.6,4.6,5.3,1.5736684855300929
1,skew 0; mean 10; sd 10,val,2019-01-01,00:00:00,2021-01-01,00:00:00,16860,16860,0,USGS,12.73524165322234,1.455368691277176,2.9361176785530123,5.346348002398922,7.495032400566531,9.586525850263818,11.799252674711063,14.101457504795093,16.502598116593465,19.516554816108997,23.658448832662906,27.20326974411971,7.981038931120094
1,skew 0; mean 10; sd 0,val,2019-01-01,00:00:00,2021-01-01,00:00:00,20000,20000,0,USGS,9.998936387828294,9.834207311787457,9.869073242469202,9.913402688828,9.946148900086818,9.974561337317574,9.999153397099498,10.025069413952917,10.050946636964321,10.083015920623335,10.127137076345676,10.164004066474883,0.10021593814358722
1,skew 500; mean 10; sd 0,val,2019-01-01,00:00:00,2021-01-01,00:00:00,20000,20000,0,USGS,10.08094267785587,10.006532603397403,10.013101272756137,10.026062893372025,10.03950662225273,10.053618016427695,10.069162237916686,10.085916630445723,10.105329112689319,10.128498863486607,10.164664453849525,10.19668399464394,0.06069158170480485
1,skew 500; mean 10; sd 10,val,2019-01-01,00:00:00,2021-01-01,00:00:00,20000,20000,0,USGS,17.896558029577513,10.616987590990353,11.23051154291587,12.483298838841518,13.8022894181355,15.220608087674819,16.651090710051726,18.333282517428152,20.23862769238918,22.71353945102187,26.26802317775414,29.25447260694295,5.973551944823532
